0,0.51111156,0.4888884
1,0.51111054,0.4888895
2,0.5111097,0.48889023
3,0.5111109,0.4888891
4,0.5111111,0.48888886
5,0.51111007,0.48888993
6,0.51110965,0.48889035
7,0.51110905,0.48889092
8,0.51110923,0.48889074
9,0.5111103,0.48888966
10,0.5111099,0.4888901
11,0.51110965,0.48889032
12,0.5111087,0.48889136
13,0.5111097,0.48889023
14,0.51111066,0.48888937
15,0.51111287,0.4888872
16,0.51110893,0.4888911
17,0.5111117,0.48888835
18,0.51110965,0.48889032
19,0.51111037,0.4888896
20,0.5111117,0.48888832
21,0.5111091,0.4888909
22,0.5111097,0.48889026
23,0.51110923,0.48889074
24,0.51111156,0.48888844
25,0.51111054,0.4888895
26,0.51111025,0.48888972
27,0.51111037,0.4888896
28,0.5111096,0.48889038
29,0.511111,0.48888892
30,0.51110905,0.48889092
31,0.5111103,0.4888897
32,0.5111082,0.48889178
33,0.5111099,0.48889014
34,0.5111112,0.4888888
35,0.5111116,0.48888835
36,0.511113,0.48888704
37,0.51111037,0.4888896
38,0.5111113,0.48888868
39,0.5111115,0.48888856
40,0.51110876,0.4888913
41,0.5111103,0.48888966
42,0.5111102,0.48888978
43,0.51111025,0.48888972
44,0.51110953,0.4888904
45,0.5111088,0.4888912
46,0.5111102,0.4888898
47,0.5111127,0.48888734
48,0.51111233,0.48888767
49,0.5111097,0.4888903
50,0.5111117,0.48888835
51,0.51110965,0.4888903
52,0.51110905,0.48889098
53,0.5111081,0.48889187
54,0.51110977,0.48889023
55,0.511111,0.48888892
56,0.5111096,0.4888904
57,0.51111174,0.48888826
58,0.51110905,0.48889092
59,0.5111124,0.4888876
60,0.5111143,0.48888567
61,0.511111,0.48888892
62,0.51111037,0.48888963
63,0.5111114,0.48888862
64,0.5111097,0.4888903
65,0.5111098,0.4888902
66,0.51111007,0.48888993
67,0.5111101,0.4888899
68,0.5111122,0.4888878
69,0.51111054,0.4888895
70,0.51110935,0.48889068
71,0.5111123,0.48888773
72,0.5111093,0.4888907
73,0.51111096,0.48888904
74,0.51111156,0.48888847
75,0.5111104,0.48888955
76,0.51110905,0.48889098
77,0.5111095,0.48889053
78,0.5111125,0.48888746
79,0.5111091,0.48889092
80,0.51110995,0.48889005
81,0.511111,0.48888892
82,0.51111275,0.48888728
83,0.5111125,0.4888875
84,0.51110864,0.48889142
85,0.5111097,0.4888903
86,0.51110935,0.48889062
87,0.51110756,0.4888924
88,0.51110905,0.48889095
89,0.5111133,0.48888674
90,0.51111,0.48889
91,0.5111078,0.4888922
92,0.5111089,0.48889112
93,0.51110774,0.4888923
94,0.5111091,0.4888909
95,0.5111084,0.4888916
96,0.51110935,0.48889065
97,0.5111115,0.48888853
98,0.5111093,0.4888907
99,0.5111112,0.4888888
100,0.5111083,0.48889172
101,0.51111,0.48889
102,0.5111096,0.48889035
103,0.5111086,0.48889145
104,0.51111096,0.48888898
105,0.51111007,0.48888993
106,0.5111093,0.48889074
107,0.5111139,0.48888606
108,0.5111096,0.4888904
109,0.51111215,0.48888788
110,0.51111037,0.4888896
111,0.5111104,0.48888958
112,0.51110977,0.48889023
113,0.51110995,0.48889008
114,0.5111115,0.48888856
115,0.51110816,0.48889184
116,0.5111078,0.4888922
117,0.51111037,0.4888896
118,0.51111,0.48889002
119,0.51110816,0.4888918
120,0.5111085,0.4888915
121,0.5111088,0.48889115
122,0.5111117,0.48888835
123,0.51111156,0.4888884
124,0.51111025,0.48888972
125,0.51110864,0.48889136
126,0.5111114,0.48888862
127,0.5111131,0.4888869
128,0.511109,0.48889098
129,0.5111096,0.48889038
130,0.5111137,0.4888863
131,0.5111103,0.48888966
132,0.5111093,0.4888907
133,0.51111084,0.48888916
134,0.5111099,0.4888901
135,0.51111186,0.48888817
136,0.51110965,0.48889032
137,0.511111,0.48888892
138,0.5111113,0.48888868
139,0.51110846,0.48889154
140,0.5111098,0.4888902
141,0.51111233,0.4888876
142,0.5111092,0.48889086
143,0.51111335,0.48888662
144,0.51110893,0.48889104
145,0.51111084,0.48888916
146,0.51111275,0.48888725
147,0.51111203,0.488888
148,0.5111098,0.48889017
149,0.5111097,0.48889026
150,0.5111117,0.4888883
151,0.51111025,0.48888975
152,0.511109,0.488891
153,0.51111096,0.48888904
154,0.511109,0.48889104
155,0.5111097,0.4888903
156,0.5111095,0.48889053
157,0.5111082,0.48889178
158,0.51111156,0.48888844
159,0.51110846,0.4888916
160,0.5111085,0.4888915
161,0.5111119,0.4888881
162,0.5111097,0.4888903
163,0.5111096,0.48889035
164,0.51111,0.48889002
165,0.5111096,0.48889035
166,0.51111054,0.4888895
167,0.511111,0.48888898
168,0.51111346,0.4888865
169,0.51111305,0.48888698
170,0.5111101,0.48888984
171,0.511109,0.48889098
172,0.51110965,0.48889032
173,0.51110804,0.48889193
174,0.5111096,0.48889038
175,0.51111203,0.488888
176,0.5111101,0.48888984
177,0.5111108,0.48888916
178,0.5111103,0.4888897
179,0.511109,0.48889098
180,0.51110965,0.48889032
181,0.51111,0.48889
182,0.51111156,0.48888847
183,0.5111096,0.4888904
184,0.51111245,0.48888755
185,0.5111098,0.48889017
186,0.5111111,0.48888886
187,0.51110953,0.48889044
188,0.5111101,0.4888899
189,0.51111054,0.4888895
190,0.51111066,0.4888893
191,0.51111054,0.4888895
192,0.5111108,0.48888916
193,0.5111123,0.48888767
194,0.5111091,0.48889092
195,0.51111054,0.4888895
196,0.5111083,0.4888917
197,0.5111106,0.48888943
198,0.51111066,0.48888937
199,0.51111215,0.48888785
200,0.5111099,0.48889014
201,0.5111085,0.48889148
202,0.5111094,0.48889056
203,0.51110893,0.48889107
204,0.5111093,0.48889068
205,0.51111054,0.4888895
206,0.51111144,0.4888886
207,0.51111025,0.48888975
208,0.5111095,0.48889053
209,0.51111037,0.4888896
210,0.5111085,0.4888915
211,0.51111025,0.48888972
212,0.5111096,0.4888904
213,0.51110876,0.4888913
214,0.511109,0.48889098
215,0.51111037,0.4888896
216,0.511109,0.48889098
217,0.51111066,0.4888893
218,0.51111144,0.4888886
219,0.51110965,0.48889032
220,0.5111082,0.48889175
221,0.51111037,0.4888896
222,0.51110864,0.48889142
223,0.5111088,0.48889118
224,0.5111115,0.48888847
225,0.51111317,0.48888686
226,0.5111112,0.4888888
227,0.5111086,0.48889148
228,0.51110935,0.48889068
229,0.5111097,0.48889026
230,0.5111094,0.48889053
231,0.5111098,0.4888902
232,0.51111007,0.48888993
233,0.51111096,0.48888904
234,0.51111066,0.48888937
235,0.5111088,0.48889118
236,0.5111086,0.48889148
237,0.5111105,0.48888955
238,0.5111111,0.48888886
239,0.51111096,0.48888904
240,0.511111,0.48888898
241,0.51110935,0.48889065
242,0.51111156,0.48888847
243,0.51110893,0.48889104
244,0.51110893,0.48889107
245,0.511112,0.48888806
246,0.5111123,0.48888773
247,0.5111097,0.48889026
248,0.5111108,0.48888925
249,0.51111066,0.48888937
250,0.5111113,0.48888868
251,0.51111287,0.48888716
252,0.5111109,0.4888891
253,0.5111125,0.48888743
254,0.5111106,0.48888937
255,0.51110965,0.4888903
256,0.5111106,0.48888943
257,0.51111126,0.4888888
258,0.5111101,0.48888984
259,0.511108,0.48889205
260,0.5111112,0.4888888
261,0.51111025,0.48888972
262,0.51110893,0.4888911
263,0.51110893,0.48889104
264,0.5111096,0.48889035
265,0.5111085,0.4888915
266,0.5111114,0.48888868
267,0.5111104,0.48888958
268,0.51110905,0.48889098
269,0.511111,0.48888892
270,0.5111088,0.48889118
271,0.5111116,0.48888835
272,0.5111131,0.48888692
273,0.511109,0.48889098
274,0.5111078,0.48889223
275,0.51111233,0.4888876
276,0.5111133,0.4888867
277,0.51111066,0.48888937
278,0.5111092,0.4888908
279,0.51111156,0.48888847
280,0.51111096,0.48888904
281,0.51111037,0.48888963
282,0.51110953,0.48889044
283,0.51110774,0.4888923
284,0.51111126,0.48888874
285,0.5111108,0.48888916
286,0.5111091,0.48889092
287,0.5111107,0.4888893
288,0.5111097,0.4888903
289,0.5111096,0.48889035
290,0.51111,0.48889002
291,0.51111007,0.48888993
292,0.5111111,0.48888892
293,0.51110727,0.4888928
294,0.5111107,0.48888925
295,0.511109,0.488891
296,0.5111109,0.4888891
297,0.51111114,0.48888886
298,0.5111117,0.48888832
299,0.5111111,0.48888892
300,0.51110893,0.48889107
301,0.51111007,0.48888993
302,0.511112,0.48888806
303,0.5111082,0.48889178
304,0.5111085,0.4888915
305,0.5111125,0.4888875
306,0.51110816,0.48889184
307,0.5111075,0.48889247
308,0.5111135,0.48888648
309,0.5111092,0.48889086
310,0.51110876,0.48889124
311,0.5111107,0.4888893
312,0.5111096,0.4888904
313,0.51110995,0.48889005
314,0.51111007,0.48888993
315,0.5111127,0.48888737
316,0.5111096,0.4888904
317,0.5111091,0.48889086
318,0.5111091,0.48889086
319,0.5111113,0.48888868
320,0.5111099,0.4888901
321,0.51111233,0.48888764
322,0.51111025,0.48888972
323,0.5111114,0.48888868
324,0.5111095,0.48889047
325,0.51111096,0.48888898
326,0.5111103,0.48888966
327,0.5111112,0.4888888
328,0.5111098,0.4888902
329,0.5111094,0.48889053
330,0.5111102,0.48888978
331,0.5111095,0.4888905
332,0.5111091,0.48889092
333,0.5111104,0.48888955
334,0.5111089,0.48889115
335,0.51111174,0.48888826
336,0.51111144,0.48888856
337,0.5111117,0.48888832
338,0.5111095,0.48889053
339,0.5111096,0.48889038
340,0.5111085,0.48889154
341,0.5111092,0.4888908
342,0.5111101,0.4888899
343,0.5111097,0.48889026
344,0.5111097,0.48889026
345,0.5111096,0.48889038
346,0.5111098,0.48889017
347,0.5111104,0.48888955
348,0.5111091,0.48889092
349,0.51110846,0.48889154
350,0.51110876,0.48889124
351,0.5111103,0.48888966
352,0.51111263,0.48888737
353,0.5111102,0.4888898
354,0.5111093,0.48889068
355,0.5111093,0.48889074
356,0.5111098,0.4888902
357,0.5111095,0.4888905
358,0.51111156,0.48888844
359,0.5111118,0.4888882
360,0.51111,0.48889
361,0.51111037,0.4888896
362,0.51110893,0.48889107
363,0.5111097,0.4888903
364,0.51110864,0.48889136
365,0.5111101,0.4888899
366,0.5111101,0.48888984
367,0.5111103,0.4888897
368,0.5111093,0.48889074
369,0.51111066,0.4888893
370,0.5111106,0.48888943
371,0.5111094,0.48889056
372,0.5111116,0.48888835
373,0.5111091,0.48889092
374,0.5111111,0.48888892
375,0.5111086,0.48889145
376,0.5111089,0.48889112
377,0.5111097,0.4888903
378,0.51111,0.48889
379,0.51110995,0.48889008
380,0.51111007,0.48888996
381,0.5111094,0.48889056
382,0.51111037,0.4888896
383,0.5111087,0.48889133
384,0.5111133,0.48888674
385,0.51111096,0.48888904
386,0.5111099,0.4888901
387,0.51111203,0.488888
388,0.5111095,0.48889047
389,0.5111099,0.4888901
390,0.51111156,0.48888844
391,0.5111104,0.48888955
392,0.51110923,0.48889077
393,0.51111156,0.48888844
394,0.5111091,0.48889092
395,0.5111117,0.4888883
396,0.5111092,0.48889086
397,0.51111084,0.48888916
398,0.51111007,0.48888996
399,0.51111263,0.48888743
400,0.51111156,0.48888844
401,0.5111098,0.4888902
402,0.5111086,0.48889145
403,0.51110864,0.4888914
404,0.5111112,0.48888886
405,0.511111,0.48888892
406,0.5111093,0.48889068
407,0.5111085,0.4888915
408,0.51111144,0.4888886
409,0.51110935,0.48889068
410,0.5111111,0.48888886
411,0.51110816,0.4888918
412,0.51111233,0.4888876
413,0.51110935,0.48889065
414,0.51111007,0.48888996
415,0.5111083,0.48889172
416,0.5111107,0.48888925
417,0.5111113,0.48888868
418,0.51111025,0.48888972
419,0.51110816,0.4888918
420,0.5111085,0.48889154
421,0.5111112,0.4888888
422,0.51111007,0.48888996
423,0.5111125,0.4888875
424,0.5111097,0.4888903
425,0.51110965,0.4888903
426,0.5111111,0.48888886
427,0.5111099,0.4888901
428,0.51111,0.48889
429,0.51111275,0.48888725
430,0.51111114,0.48888886
431,0.5111096,0.48889035
432,0.51111364,0.48888633
433,0.5111129,0.48888704
434,0.5111111,0.48888892
435,0.5111109,0.4888891
436,0.51111096,0.48888904
437,0.5111104,0.48888955
438,0.51111174,0.48888823
439,0.5111092,0.48889083
440,0.51110995,0.48889005
441,0.51110727,0.48889273
442,0.5111086,0.48889142
443,0.5111108,0.48888916
444,0.51110923,0.48889074
445,0.5111102,0.48888978
446,0.5111118,0.4888882
447,0.51110953,0.48889044
448,0.51111066,0.48888937
449,0.5111114,0.48888862
450,0.5111111,0.48888892
451,0.51111233,0.48888767
452,0.5111113,0.48888874
453,0.5111099,0.4888901
454,0.5111091,0.48889086
455,0.51110935,0.48889062
456,0.5111086,0.48889142
457,0.51111186,0.48888817
458,0.51111066,0.4888893
459,0.5111095,0.48889047
460,0.5111091,0.48889092
461,0.5111111,0.48888892
462,0.51110923,0.4888908
