0,0.09316346,0.088096686,0.08145638,0.090994,0.087441795,0.08721135,0.08576947,0.09185918,0.0935432,0.09695627,0.10350825
1,0.09187722,0.08811119,0.08139154,0.08976522,0.08847325,0.088810384,0.08520926,0.09156096,0.09358351,0.09717852,0.10403894
2,0.090086095,0.088893816,0.081456535,0.086199194,0.09145135,0.09206335,0.083435066,0.091477185,0.09390298,0.0964051,0.10462927
3,0.09059645,0.087962136,0.0813377,0.08958395,0.08850491,0.0896865,0.08516879,0.09071466,0.09376588,0.09794433,0.10473476
4,0.09108037,0.08764313,0.08132487,0.0907815,0.08748447,0.08855609,0.08591426,0.09056534,0.09370192,0.09822898,0.10471913
5,0.090544105,0.088233404,0.08138104,0.08912358,0.08890767,0.089956835,0.085006565,0.090601966,0.09388326,0.097698405,0.10466322
6,0.08972598,0.08751034,0.081205405,0.090605356,0.08762035,0.08987285,0.08546436,0.08978229,0.09378353,0.09913317,0.10529637
7,0.090944976,0.08813727,0.08141391,0.08939827,0.08874563,0.08955784,0.08515554,0.09088887,0.09373907,0.097562134,0.104456484
8,0.08991652,0.08897695,0.08146157,0.08575174,0.091824286,0.09248939,0.0831548,0.09143312,0.09396395,0.096324846,0.10470281
9,0.09007865,0.0877809,0.08137922,0.08985569,0.0883185,0.089858286,0.08529941,0.09029886,0.09376958,0.09836892,0.10499197
10,0.0900894,0.088925734,0.08148824,0.08610736,0.09154708,0.092086256,0.08331712,0.091577165,0.0938931,0.09634871,0.10461986
11,0.09012533,0.08868045,0.08148789,0.08680877,0.090985894,0.09151749,0.08391329,0.091275305,0.093811125,0.09671102,0.10468346
12,0.089981906,0.08773284,0.081220366,0.09025913,0.08792247,0.08974234,0.08563983,0.08986521,0.09380126,0.09873623,0.105098486
13,0.090457775,0.08740415,0.08113102,0.09146475,0.08705731,0.08899812,0.085702024,0.0903361,0.09355179,0.099047735,0.104849264
14,0.09146417,0.088424444,0.08156124,0.08892798,0.08915054,0.089578025,0.08457947,0.09142214,0.09377729,0.09696976,0.104144976
